id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,bathrooms,property_type,beds,host_listings_count,instant_bookable,first_review,accommodates,review_scores_rating
764471,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1447,-8.60541,Entire home/apt,42,2,416,2020-12-30,4.15,1,356,1.0,Entire apartment,2.0,1.0,t,2012-11-24,4,95.0
769605,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14283,-8.60787,Entire home/apt,50,2,33,2020-10-17,0.39,2,333,1.0,Entire apartment,1.0,2.0,t,2014-03-01,2,90.0
780430,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14195,-8.61844,Entire home/apt,52,2,20,2018-08-16,0.21,3,311,1.0,Entire loft,3.0,3.0,t,2013-03-13,3,94.0
780538,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14008,-8.62086,Entire home/apt,68,2,42,2019-08-17,0.42,3,318,1.0,Entire loft,5.0,3.0,t,2013-01-02,6,97.0
786791,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,25,2,70,2020-09-05,0.71,1,365,1.0,Entire apartment,1.0,1.0,f,2013-01-02,3,88.0
819535,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14452,-8.61166,Private room,33,2,675,2021-01-05,6.84,9,338,1.0,Private room in apartment,1.0,24.0,t,2013-01-06,2,93.0
827208,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1868,-8.70497,Entire home/apt,65,2,10,2019-08-14,0.11,1,358,1.0,Boat,3.0,1.0,f,2013-06-04,6,80.0
829780,AROUCA,Canelas e Espiunca,40.99038,-8.21421,Entire home/apt,175,3,19,2019-08-18,0.21,2,355,4.0,Entire villa,4.0,3.0,f,2013-09-08,6,99.0
852698,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.60383,Entire home/apt,150,1,7,2018-08-22,0.07,7,0,2.5,Entire house,4.0,7.0,t,2013-03-28,6,95.0
853908,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14905,-8.60905,Entire home/apt,79,2,139,2020-09-13,1.48,6,286,2.0,Entire apartment,5.0,9.0,t,2013-06-03,6,85.0
863923,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17111,-8.66351,Private room,35,2,182,2020-03-07,1.9,1,362,1.0,Private room in apartment,2.0,1.0,f,2013-04-10,2,97.0
870040,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15117,-8.61461,Entire home/apt,55,2,329,2020-11-01,3.51,2,252,1.0,Entire house,3.0,5.0,t,2013-06-09,6,91.0
879013,PORTO,Ramalde,41.17216,-8.63899,Entire home/apt,25,28,183,2020-01-02,2.01,2,365,1.5,Entire apartment,3.0,2.0,t,2013-08-21,5,87.0
880881,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15066,-8.60775,Entire home/apt,200,3,71,2020-02-23,0.89,1,191,3.0,Entire apartment,6.0,6.0,t,2014-08-04,10,84.0
887198,PORTO,Bonfim,41.14546,-8.59695,Entire home/apt,45,2,174,2019-09-17,1.79,1,256,2.0,Entire apartment,4.0,1.0,f,2013-02-27,6,87.0
901441,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.62012,Entire home/apt,71,2,12,2020-01-19,0.18,13,358,1.0,Entire apartment,2.0,20.0,t,2015-07-28,4,98.0
901491,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14794,-8.62098,Entire home/apt,71,2,2,2016-02-10,0.03,13,359,1.0,Entire apartment,2.0,20.0,t,2015-07-22,4,100.0
901558,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14042,-8.6159,Entire home/apt,83,2,5,2019-07-19,0.05,13,345,1.0,Entire apartment,2.0,20.0,t,2013-02-18,4,92.0
921051,VILA NOVA DE GAIA,São Félix da Marinha,41.02538,-8.64127,Entire home/apt,91,1,6,2017-08-23,0.09,2,365,2.0,Entire condominium,3.0,2.0,f,2015-08-20,5,87.0
927972,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14297,-8.61462,Entire home/apt,153,2,281,2020-09-21,2.96,2,323,1.5,Entire apartment,5.0,2.0,t,2013-04-30,9,96.0
950981,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.61976,Entire home/apt,123,2,61,2018-08-15,0.65,13,364,1.0,Entire apartment,2.0,20.0,t,2013-06-16,3,96.0
969918,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14275,-8.60506,Entire home/apt,80,3,58,2018-06-23,0.63,2,365,2.0,Entire apartment,3.0,2.0,f,2013-08-09,6,92.0
982730,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14782,-8.60519,Entire home/apt,45,2,106,2020-11-08,1.27,2,1,1.0,Entire apartment,2.0,3.0,f,2014-04-08,4,93.0
1000044,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13994,-8.61363,Entire home/apt,95,2,126,2019-11-03,1.34,1,365,1.0,Entire apartment,1.0,1.0,f,2013-05-19,2,96.0
1023015,ESPINHO,Anta e Guetim,40.99902,-8.61646,Entire home/apt,70,2,81,2020-09-06,0.87,3,365,1.0,Entire guesthouse,2.0,4.0,f,2013-06-25,4,97.0
1072112,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14204,-8.61797,Entire home/apt,44,2,450,2020-11-09,4.75,17,281,1.0,Entire apartment,1.0,18.0,t,2013-05-05,4,97.0
1075476,PORTO,Bonfim,41.14665,-8.59936,Entire home/apt,50,2,175,2020-01-19,2.0,19,349,1.0,Entire apartment,1.0,19.0,t,2013-12-04,2,93.0
1081354,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14245,-8.62651,Entire home/apt,66,1,453,2021-01-01,4.78,18,364,1.0,Entire apartment,1.0,20.0,t,2013-05-02,3,96.0
1083736,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14396,-8.61734,Entire home/apt,46,2,145,2020-03-14,1.53,17,291,1.0,Entire apartment,2.0,18.0,t,2013-04-28,4,97.0
1096376,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14409,-8.61145,Entire home/apt,83,2,97,2019-10-18,1.04,1,358,1.0,Entire apartment,2.0,1.0,f,2013-06-29,3,98.0
1119084,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09142,-8.65001,Entire home/apt,52,5,4,2020-11-30,0.05,2,353,2.0,Entire apartment,3.0,2.0,f,2014-08-28,4,85.0
1119174,PORTO,Bonfim,41.16004,-8.60238,Entire home/apt,80,3,6,2016-03-05,0.07,3,321,2.0,Entire apartment,4.0,2.0,t,2013-07-23,5,76.0
1140721,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14543,-8.6126,Entire home/apt,15,10,464,2020-10-19,4.91,11,0,1.0,Entire loft,1.0,11.0,t,2013-05-13,2,90.0
1144090,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14826,-8.61574,Entire home/apt,50,2,470,2020-09-05,4.98,9,343,1.0,Entire loft,1.0,24.0,t,2013-05-19,2,93.0
1165025,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14583,-8.62022,Entire home/apt,60,2,211,2019-12-08,2.26,3,364,1.0,Entire apartment,2.0,3.0,f,2013-06-11,3,96.0
1168784,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,317,2020-08-30,3.4,9,362,1.0,Entire apartment,1.0,9.0,t,2013-06-17,2,98.0
1170448,ESPINHO,Anta e Guetim,40.99925,-8.61615,Entire home/apt,70,2,60,2020-01-02,0.65,4,365,1.0,Entire house,0.0,4.0,f,2013-07-28,4,97.0
1179009,PORTO,Lordelo do Ouro e Massarelos,41.15328,-8.62524,Entire home/apt,105,1,5,2021-01-01,0.05,5,365,1.0,Entire apartment,5.0,1.0,f,2013-06-04,6,95.0
1179607,PORTO,Lordelo do Ouro e Massarelos,41.15326,-8.62522,Entire home/apt,105,1,8,2016-05-08,0.09,5,365,1.0,Entire apartment,1.0,1.0,f,2013-06-25,6,100.0
1185985,PORTO,Lordelo do Ouro e Massarelos,41.14808,-8.63118,Entire home/apt,50,30,79,2020-03-15,0.85,1,44,2.0,Entire house,2.0,1.0,f,2013-07-13,5,97.0
1192674,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16431,-8.62965,Entire home/apt,89,2,206,2020-10-12,2.2,2,345,2.0,Entire apartment,4.0,2.0,t,2013-06-03,8,93.0
1195977,MAIA,Pedrouços,41.18877,-8.58364,Private room,30,2,4,2018-03-19,0.04,1,358,1.0,Private room in apartment,1.0,1.0,f,2013-07-20,2,100.0
1198320,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1386,-8.61002,Entire home/apt,65,2,86,2019-12-09,0.93,9,0,1.0,Entire apartment,2.0,15.0,t,2013-07-15,4,90.0
1207275,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,170,30,376,2020-08-15,4.05,9,353,2.0,Entire apartment,3.0,9.0,t,2013-07-02,6,97.0
1209353,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61628,Entire home/apt,70,3,11,2019-08-15,0.16,9,350,1.0,Entire loft,2.0,10.0,t,2015-07-20,4,100.0
1225077,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18584,-8.65598,Entire home/apt,50,3,31,2019-10-08,0.39,2,105,2.0,Entire apartment,6.0,3.0,f,2014-08-10,8,87.0
1233784,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61034,Entire home/apt,48,10,591,2020-10-23,6.35,11,14,1.0,Entire apartment,2.0,11.0,t,2013-06-28,3,93.0
1257019,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.60623,Entire home/apt,44,4,225,2020-09-08,2.42,4,365,1.0,Entire apartment,1.0,7.0,f,2013-06-24,3,97.0
1263840,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16099,-8.62395,Private room,40,3,231,2019-11-02,2.78,1,180,1.5,Private room in townhouse,1.0,2.0,f,2014-04-21,2,92.0
1264015,PORTO,Bonfim,41.14447,-8.59764,Entire home/apt,40,2,440,2020-10-11,4.77,1,44,1.0,Entire apartment,1.0,1.0,t,2013-07-19,2,97.0
1268146,PORTO,Paranhos,41.18221,-8.60921,Entire home/apt,46,2,40,2020-08-15,0.7,5,0,1.0,Entire loft,2.0,12.0,f,2016-06-08,3,98.0
1276681,PORTO,Bonfim,41.1458,-8.59793,Private room,40,3,89,2020-01-05,1.11,2,365,1.0,Private room in house,1.0,1.0,f,2014-07-14,2,82.0
1277754,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13846,-8.61222,Entire home/apt,38,3,299,2020-10-22,3.22,2,329,1.0,Entire apartment,3.0,3.0,t,2013-06-27,5,95.0
1284759,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14739,-8.61825,Entire home/apt,39,1,529,2021-01-11,5.78,6,19,1.0,Entire apartment,3.0,13.0,f,2013-08-08,4,93.0
1288357,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14414,-8.61563,Entire home/apt,38,2,379,2020-10-27,4.08,17,258,1.0,Entire apartment,2.0,18.0,t,2013-07-01,3,95.0
1289907,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,453,2020-08-23,4.88,9,357,1.0,Entire apartment,1.0,9.0,t,2013-07-02,2,97.0
1293257,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,351,2020-03-12,3.79,9,355,1.0,Entire apartment,1.0,9.0,t,2013-07-11,2,98.0
1296230,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14427,-8.61611,Private room,44,1,1,2014-09-15,0.01,6,304,1.0,Private room in hostel,1.0,5.0,t,2014-09-15,2,60.0
1296253,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14433,-8.61772,Shared room,14,1,41,2020-10-26,0.51,6,2,1.0,Shared room in hostel,4.0,5.0,t,2014-07-21,4,91.0
1296270,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14549,-8.61699,Shared room,13,1,80,2020-02-12,1.01,6,337,3.0,Shared room in hostel,6.0,5.0,t,2014-08-16,6,94.0
1296278,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14503,-8.61554,Shared room,14,1,66,2019-09-21,0.8,6,335,1.0,Shared room in hostel,6.0,5.0,t,2014-05-12,6,93.0
1296281,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1451,-8.61682,Shared room,12,1,50,2020-03-11,0.62,6,335,3.0,Shared room in hostel,8.0,5.0,t,2014-06-18,8,94.0
1298881,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,24,1,181,2020-07-27,1.97,7,365,1.0,Entire apartment,2.0,6.0,t,2013-07-28,4,95.0
1299930,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13848,-8.61174,Entire home/apt,50,2,168,2020-10-20,1.84,2,314,1.0,Entire apartment,1.0,2.0,t,2013-08-24,2,96.0
1299933,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13806,-8.61345,Entire home/apt,50,2,111,2020-10-27,1.27,2,352,2.0,Entire apartment,2.0,2.0,t,2013-12-07,4,96.0
1300020,VILA NOVA DE GAIA,Canidelo,41.13495,-8.649,Entire home/apt,220,3,10,2019-06-11,0.11,1,363,4.0,Entire house,3.0,1.0,f,2013-07-27,4,96.0
1302618,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,413,2020-09-20,4.48,9,2,1.0,Entire apartment,1.0,9.0,t,2013-07-20,2,98.0
1304318,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13269,-8.60848,Private room,14,2,139,2018-04-26,1.56,1,0,1.0,Private room in apartment,1.0,1.0,t,2013-10-27,2,86.0
1306861,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,419,2020-03-14,4.54,9,362,1.0,Entire apartment,1.0,9.0,t,2013-07-18,2,98.0
1306890,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,496,2020-09-13,5.38,9,356,1.0,Entire apartment,1.0,9.0,t,2013-07-19,2,97.0
1307418,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14068,-8.61642,Entire home/apt,24,1,260,2020-10-12,2.84,7,365,1.0,Entire apartment,1.0,6.0,t,2013-08-10,2,96.0
1317232,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,24,1,238,2021-01-02,2.6,7,365,1.0,Entire apartment,1.0,6.0,t,2013-08-06,2,93.0
1330652,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12395,-8.61502,Private room,49,1,104,2020-01-26,1.13,2,365,1.0,Private room in apartment,1.0,2.0,t,2013-07-19,2,89.0
1332238,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.62043,Shared room,18,1,72,2019-10-20,0.85,12,365,2.0,Shared room in bed and breakfast,2.0,12.0,f,2014-03-11,12,88.0
1334834,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1429,-8.61962,Entire home/apt,60,2,298,2020-03-03,3.6,3,364,1.0,Entire apartment,1.0,4.0,f,2014-04-28,2,94.0
1338982,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14303,-8.61465,Entire home/apt,34,2,26,2019-12-08,0.32,3,364,1.0,Entire apartment,2.0,3.0,t,2014-06-09,4,95.0
1347859,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1457,-8.55635,Private room,8509,3,45,2016-09-29,0.49,1,0,2.0,Private room in apartment,1.0,1.0,f,2013-07-28,2,95.0
1363589,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Hotel room,24,1,194,2020-10-31,2.13,7,365,1.0,Room in boutique hotel,1.0,6.0,t,2013-08-19,2,97.0
1366674,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15225,-8.60865,Entire home/apt,44,1,65,2021-01-02,0.72,18,352,1.0,Entire apartment,3.0,24.0,t,2013-09-14,6,93.0
1380068,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,7,1,2013-10-02,0.01,8,353,1.0,Entire apartment,2.0,8.0,f,2013-10-02,4,97.0
1380766,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,7,19,2018-07-26,0.21,8,365,1.0,Entire apartment,4.0,8.0,f,2013-08-09,6,97.0
1380958,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,7,7,2015-04-18,0.08,8,365,1.0,Entire apartment,2.0,8.0,f,2013-08-16,4,100.0
1381046,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,7,21,2017-04-22,0.23,8,365,1.0,Entire apartment,4.0,8.0,f,2013-07-27,6,98.0
1381092,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,140,7,16,2018-06-25,0.17,8,355,1.0,Entire apartment,4.0,8.0,f,2013-08-03,6,95.0
1381777,VILA NOVA DE GAIA,Arcozelo,41.0426,-8.64949,Entire home/apt,169,4,49,2021-01-03,0.55,2,287,3.0,Entire house,8.0,2.0,t,2013-10-11,9,97.0
1384405,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14241,-8.61518,Entire home/apt,69,1,66,2017-09-11,0.72,18,257,1.0,Entire apartment,2.0,20.0,t,2013-07-24,4,93.0
1391455,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15321,-8.61181,Entire home/apt,44,1,23,2020-10-11,0.26,18,337,1.0,Entire apartment,3.0,24.0,t,2013-09-28,6,96.0
1396673,PAREDES,Parada de Todeia,41.15718,-8.37869,Entire home/apt,249,2,7,2020-09-02,0.13,9,1,3.0,Entire cottage,5.0,15.0,t,2016-08-20,8,97.0
1411857,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13698,-8.62414,Entire home/apt,10,3,148,2020-10-01,1.62,1,188,2.0,Entire apartment,3.0,1.0,f,2013-08-16,4,96.0
1420956,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.62129,Private room,50,2,371,2019-10-21,4.08,1,0,1.5,Private room in house,1.0,1.0,f,2013-08-29,3,98.0
1428526,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.141,-8.63469,Entire home/apt,50,2,250,2020-09-07,2.72,8,0,1.5,Entire apartment,3.0,8.0,f,2013-07-29,6,96.0
1430405,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14728,-8.61783,Entire home/apt,49,3,268,2020-03-13,2.96,7,364,1.0,Entire apartment,1.0,6.0,t,2013-09-13,2,89.0
1431918,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15366,-8.60762,Entire home/apt,103,1,61,2020-09-24,0.68,65,267,2.0,Entire apartment,4.0,70.0,t,2013-09-23,8,85.0
1432272,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,135,1,97,2020-03-05,1.06,65,358,3.0,Entire apartment,6.0,70.0,t,2013-08-13,12,94.0
1433439,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1237,-8.61288,Private room,23,1,200,2020-10-18,2.18,2,365,1.0,Private room in apartment,1.0,2.0,t,2013-08-07,2,91.0
1437251,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15633,-8.60756,Entire home/apt,90,3,81,2019-12-09,1.01,2,269,3.0,Entire apartment,7.0,2.0,f,2014-07-08,8,94.0
1437344,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.91901,-8.57506,Entire home/apt,153,2,6,2019-11-18,0.13,1,322,2.0,Entire chalet,5.0,1.0,t,2017-05-28,7,83.0
1450237,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19165,-8.60639,Entire home/apt,56,3,27,2020-11-01,0.3,5,228,1.0,Entire apartment,2.0,5.0,f,2013-10-21,2,93.0
1459519,VALE DE CAMBRA,Macieira de Cambra,40.86477,-8.36892,Entire home/apt,90,2,35,2020-09-21,0.49,8,349,2.0,Entire cottage,4.0,5.0,t,2015-04-04,6,95.0
1476266,VILA NOVA DE GAIA,Canidelo,41.12552,-8.66609,Entire home/apt,100,3,10,2021-01-04,0.11,1,212,2.0,Entire apartment,2.0,1.0,t,2013-11-16,4,100.0
1476656,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61753,Entire home/apt,55,3,357,2020-11-22,3.9,3,342,1.0,Entire apartment,2.0,5.0,t,2013-08-09,4,99.0
1479953,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15326,-8.6066,Entire home/apt,100,1,3,2014-07-28,0.03,3,0,2.0,Entire apartment,3.0,2.0,t,2013-08-17,4,93.0
1481442,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,105,1,14,2021-01-09,0.16,6,340,1.0,Entire serviced apartment,2.0,8.0,t,2013-09-16,4,90.0
1488437,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1495,-8.66763,Entire home/apt,43,2,2,2020-08-28,0.06,1,166,1.0,Entire apartment,2.0,0.0,t,2018-05-11,4,80.0
1492432,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14701,-8.61395,Entire home/apt,69,1,592,2020-03-16,6.54,3,365,1.0,Entire apartment,1.0,3.0,f,2013-09-08,4,96.0
1525964,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19283,-8.60735,Private room,28,5,17,2020-11-30,0.21,5,335,1.0,Private room in house,1.0,5.0,t,2014-07-24,2,90.0
1530971,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08579,-8.63671,Entire home/apt,43,1,12,2019-09-16,0.22,1,364,1.0,Entire apartment,2.0,1.0,f,2016-08-09,4,97.0
1543906,VALE DE CAMBRA,São Pedro de Castelões,40.83807,-8.40078,Entire home/apt,321,1,18,2020-10-18,0.26,1,365,5.0,Entire house,14.0,3.0,f,2015-06-05,16,90.0
1543965,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14438,-8.60695,Entire home/apt,45,3,247,2020-03-16,2.72,1,365,1.5,Entire apartment,3.0,1.0,t,2013-09-01,5,92.0
1545220,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12448,-8.62879,Entire home/apt,80,3,50,2020-08-16,0.55,1,365,1.0,Entire house,3.0,1.0,f,2013-09-14,6,90.0
1548917,SANTA MARIA DA FEIRA,Caldas de São Jorge e de Pigeiros,40.95339,-8.48301,Entire home/apt,53,2,29,2020-10-12,0.37,1,364,2.5,Entire house,3.0,1.0,f,2014-08-19,4,94.0
1553544,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire home/apt,40,180,37,2020-08-28,0.69,17,0,1.0,Entire apartment,2.0,17.0,t,2016-09-20,4,92.0
1560882,VILA NOVA DE GAIA,Canidelo,41.13386,-8.64899,Entire home/apt,77,1,34,2019-11-03,0.39,65,346,3.0,Entire apartment,7.0,70.0,t,2013-12-31,10,89.0
1574038,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13481,-8.61131,Private room,60,1,132,2019-12-29,3.75,3,255,1.0,Private room in apartment,2.0,3.0,f,2018-03-28,2,97.0
1590407,VILA DO CONDE,Vila do Conde,41.34915,-8.75021,Entire home/apt,60,3,23,2020-08-17,0.29,1,363,2.0,Entire condominium,0.0,1.0,t,2014-07-12,6,96.0
1600427,PORTO,Bonfim,41.14575,-8.59798,Entire home/apt,53,3,118,2020-10-19,1.32,3,353,1.0,Entire house,1.0,4.0,t,2013-10-22,3,98.0
1640990,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19458,-8.69259,Entire home/apt,65,2,64,2020-10-04,0.76,17,207,1.0,Entire apartment,1.0,18.0,t,2014-03-07,4,95.0
1642645,PORTO,Bonfim,41.1555,-8.60354,Entire home/apt,80,3,228,2020-08-10,2.65,1,1,3.0,Entire house,5.0,2.0,f,2014-01-20,6,97.0
1657483,PORTO,Bonfim,41.14627,-8.59439,Entire home/apt,45,1,87,2020-07-16,0.97,9,309,1.0,Entire apartment,3.0,15.0,t,2013-10-03,6,90.0
1680589,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire home/apt,125,2,56,2020-09-28,0.62,1,354,1.0,Entire condominium,3.0,1.0,f,2013-09-23,4,94.0
1694480,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,9,2020-12-09,0.11,6,284,1.0,Entire serviced apartment,2.0,8.0,t,2014-05-21,4,86.0
1694547,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,14,2021-01-10,2.37,6,281,1.0,Entire serviced apartment,2.0,8.0,t,2020-08-22,3,94.0
1712267,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15414,-8.61103,Entire home/apt,44,1,44,2021-02-04,0.51,18,1,1.0,Entire apartment,3.0,24.0,t,2013-12-30,6,94.0
1714688,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14912,-8.60666,Entire home/apt,70,2,5,2018-09-09,0.11,8,354,1.0,Entire apartment,2.0,6.0,t,2017-04-14,2,100.0
1719942,PORTO,Campanhã,41.15543,-8.58926,Private room,38,2,59,2018-08-12,0.73,1,364,1.0,Private room in house,1.0,1.0,f,2014-07-10,2,99.0
